id,yr,monthnum,monthname,monthend,cregion,cdistrict,pregion,pdistrict,creason,tpeople,yrmonthnam,yrmonthnum,pvalue,adjustments,changedvalue,comments
24944,2018,11,Nov,30/11/2018,Mudug,Hobyo,Mudug,Xarardheere,Conflict/Insecurity,6,Nov '18,2018-11,,,,
24945,2018,11,Nov,30/11/2018,Mudug,Hobyo,Mudug,Xarardheere,Conflict/Insecurity,6,Nov '18,2018-11,,,,
24946,2018,11,Nov,30/11/2018,Mudug,Hobyo,Mudug,Xarardheere,Conflict/Insecurity,8,Nov '18,2018-11,,,,
24947,2018,11,Nov,30/11/2018,Mudug,Hobyo,Mudug,Xarardheere,Conflict/Insecurity,5,Nov '18,2018-11,,,,
24948,2018,11,Nov,30/11/2018,Mudug,Hobyo,Mudug,Xarardheere,Other,3,Nov '18,2018-11,,,,
24949,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Gaalkacyo,Drought related,135,Nov '18,2018-11,,,,
24950,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Gaalkacyo,Drought related,9,Nov '18,2018-11,,,,
24951,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Gaalkacyo,Drought related,7,Nov '18,2018-11,,,,
24952,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Gaalkacyo,Drought related,7,Nov '18,2018-11,,,,
24953,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Gaalkacyo,Other,10,Nov '18,2018-11,,,,
24954,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Gaalkacyo,Other,123,Nov '18,2018-11,,,,
24955,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Gaalkacyo,Other,20,Nov '18,2018-11,,,,
24956,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Gaalkacyo,Other,8,Nov '18,2018-11,,,,
24957,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Gaalkacyo,Other,123,Nov '18,2018-11,,,,
24958,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Gaalkacyo,Other,7,Nov '18,2018-11,,,,
24959,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Jariiban,Drought related,7,Nov '18,2018-11,,,,
24960,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Jariiban,Drought related,9,Nov '18,2018-11,,,,
24961,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Jariiban,Drought related,5,Nov '18,2018-11,,,,
24962,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Jariiban,Drought related,9,Nov '18,2018-11,,,,
24963,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Jariiban,Other,10,Nov '18,2018-11,,,,
24964,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Jariiban,Other,4,Nov '18,2018-11,,,,
24965,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Jariiban,Other,7,Nov '18,2018-11,,,,
24966,2018,11,Nov,30/11/2018,Mudug,Jariiban,Mudug,Jariiban,Other,12,Nov '18,2018-11,,,,
24967,2018,11,Nov,30/11/2018,Mudug,Xarardheere,Mudug,Xarardheere,Other,5,Nov '18,2018-11,,,,
24968,2018,11,Nov,30/11/2018,Nugaal,Garoowe,Nugaal,Garoowe,Other,12,Nov '18,2018-11,,,,
24969,2018,11,Nov,30/11/2018,Nugaal,Garoowe,Nugaal,Garoowe,Other,60,Nov '18,2018-11,,,,
24970,2018,11,Nov,30/11/2018,Nugaal,Garoowe,Nugaal,Garoowe,Other,6,Nov '18,2018-11,,,,
24971,2018,11,Nov,30/11/2018,Sanaag,Badhan,Sanaag,Badhan,Drought related,6,Nov '18,2018-11,,,,
24972,2018,11,Nov,30/11/2018,Sanaag,Badhan,Sanaag,Badhan,Drought related,6,Nov '18,2018-11,,,,
24973,2018,11,Nov,30/11/2018,Sanaag,Badhan,Sanaag,Badhan,Drought related,49,Nov '18,2018-11,,,,
24974,2018,11,Nov,30/11/2018,Sanaag,Badhan,Sanaag,Badhan,Other,10,Nov '18,2018-11,,,,
24975,2018,11,Nov,30/11/2018,Sanaag,Badhan,Sanaag,Badhan,Other,8,Nov '18,2018-11,,,,
24976,2018,11,Nov,30/11/2018,Sanaag,Ceel Afweyn,Sanaag,Ceel Afweyn,Conflict/Insecurity,6,Nov '18,2018-11,,,,
24977,2018,11,Nov,30/11/2018,Sanaag,Ceel Afweyn,Sanaag,Ceel Afweyn,Drought related,11,Nov '18,2018-11,,,,
24978,2018,11,Nov,30/11/2018,Sanaag,Ceel Afweyn,Sanaag,Ceel Afweyn,Drought related,6,Nov '18,2018-11,,,,
24979,2018,11,Nov,30/11/2018,Sanaag,Ceel Afweyn,Sanaag,Ceel Afweyn,Drought related,10,Nov '18,2018-11,,,,
24980,2018,11,Nov,30/11/2018,Sanaag,Ceel Afweyn,Sanaag,Ceel Afweyn,Drought related,12,Nov '18,2018-11,,,,
24981,2018,11,Nov,30/11/2018,Sanaag,Ceel Afweyn,Sanaag,Ceel Afweyn,Drought related,13,Nov '18,2018-11,,,,
24982,2018,11,Nov,30/11/2018,Sanaag,Ceel Afweyn,Sanaag,Ceel Afweyn,Drought related,18,Nov '18,2018-11,,,,
24983,2018,11,Nov,30/11/2018,Sanaag,Ceel Afweyn,Sanaag,Ceel Afweyn,Drought related,6,Nov '18,2018-11,,,,
24984,2018,11,Nov,30/11/2018,Sanaag,Ceel Afweyn,Sanaag,Ceel Afweyn,Drought related,6,Nov '18,2018-11,,,,
24985,2018,11,Nov,30/11/2018,Sanaag,Ceel Afweyn,Sanaag,Ceel Afweyn,Other,5,Nov '18,2018-11,,,,
24986,2018,11,Nov,30/11/2018,Sanaag,Ceel Afweyn,Sanaag,Ceerigaabo,Conflict/Insecurity,6,Nov '18,2018-11,,,,
24987,2018,11,Nov,30/11/2018,Sanaag,Ceel Afweyn,Sanaag,Ceerigaabo,Conflict/Insecurity,7,Nov '18,2018-11,,,,
24988,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceel Afweyn,Conflict/Insecurity,6,Nov '18,2018-11,,,,
24989,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceel Afweyn,Drought related,3,Nov '18,2018-11,,,,
24990,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceel Afweyn,Drought related,7,Nov '18,2018-11,,,,
24991,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceel Afweyn,Drought related,6,Nov '18,2018-11,,,,
24992,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceel Afweyn,Drought related,8,Nov '18,2018-11,,,,
24993,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceerigaabo,Drought related,8,Nov '18,2018-11,,,,
24994,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceerigaabo,Drought related,4,Nov '18,2018-11,,,,
24995,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceerigaabo,Drought related,5,Nov '18,2018-11,,,,
24996,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceerigaabo,Drought related,8,Nov '18,2018-11,,,,
24997,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceerigaabo,Drought related,7,Nov '18,2018-11,,,,
24998,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceerigaabo,Drought related,7,Nov '18,2018-11,,,,
24999,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceerigaabo,Drought related,7,Nov '18,2018-11,,,,
25000,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceerigaabo,Drought related,4,Nov '18,2018-11,,,,
25001,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceerigaabo,Drought related,4,Nov '18,2018-11,,,,
25002,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceerigaabo,Drought related,5,Nov '18,2018-11,,,,
25003,2018,11,Nov,30/11/2018,Sanaag,Ceerigaabo,Sanaag,Ceerigaabo,Drought related,6,Nov '18,2018-11,,,,
25004,2018,11,Nov,30/11/2018,Sanaag,Lasqoray,Sanaag,Lasqoray,Drought related,11,Nov '18,2018-11,,,,
25005,2018,11,Nov,30/11/2018,Sanaag,Lasqoray,Sanaag,Lasqoray,Drought related,10,Nov '18,2018-11,,,,
25006,2018,11,Nov,30/11/2018,Sanaag,Lasqoray,Sanaag,Lasqoray,Drought related,9,Nov '18,2018-11,,,,
25007,2018,11,Nov,30/11/2018,Sanaag,Lasqoray,Sanaag,Lasqoray,Drought related,14,Nov '18,2018-11,,,,
25008,2018,11,Nov,30/11/2018,Sanaag,Lasqoray,Sanaag,Lasqoray,Drought related,7,Nov '18,2018-11,,,,
25009,2018,11,Nov,30/11/2018,Sool,Caynabo,Sool,Caynabo,Other,5,Nov '18,2018-11,,,,
25010,2018,11,Nov,30/11/2018,Sool,Caynabo,Sool,Caynabo,Other,5,Nov '18,2018-11,,,,
25011,2018,11,Nov,30/11/2018,Sool,Caynabo,Sool,Caynabo,Other,6,Nov '18,2018-11,,,,
25012,2018,11,Nov,30/11/2018,Sool,Caynabo,Sool,Caynabo,Other,5,Nov '18,2018-11,,,,
25013,2018,11,Nov,30/11/2018,Sool,Caynabo,Sool,Caynabo,Other,10,Nov '18,2018-11,,,,
25014,2018,11,Nov,30/11/2018,Sool,Caynabo,Sool,Caynabo,Other,7,Nov '18,2018-11,,,,
25015,2018,11,Nov,30/11/2018,Sool,Caynabo,Sool,Caynabo,Other,5,Nov '18,2018-11,,,,
25016,2018,11,Nov,30/11/2018,Sool,Caynabo,Sool,Caynabo,Other,4,Nov '18,2018-11,,,,
25017,2018,11,Nov,30/11/2018,Sool,Caynabo,Sool,Caynabo,Other,5,Nov '18,2018-11,,,,
25018,2018,11,Nov,30/11/2018,Sool,Caynabo,Sool,Caynabo,Other,7,Nov '18,2018-11,,,,
25019,2018,11,Nov,30/11/2018,Sool,Caynabo,Togdheer,Burco,Other,1,Nov '18,2018-11,,,,
25020,2018,11,Nov,30/11/2018,Sool,Caynabo,Togdheer,Burco,Other,12,Nov '18,2018-11,,,,
25021,2018,11,Nov,30/11/2018,Sool,Caynabo,Togdheer,Buuhoodle,Other,5,Nov '18,2018-11,,,,
25022,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Sool,Laas Caanood,Conflict/Insecurity,10,Nov '18,2018-11,,,,
25023,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Sool,Laas Caanood,Conflict/Insecurity,21,Nov '18,2018-11,,,,
25024,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Sool,Laas Caanood,Conflict/Insecurity,16,Nov '18,2018-11,,,,
25025,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Sool,Laas Caanood,Conflict/Insecurity,8,Nov '18,2018-11,,,,
25026,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Sool,Laas Caanood,Conflict/Insecurity,10,Nov '18,2018-11,,,,
25027,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Sool,Laas Caanood,Conflict/Insecurity,6,Nov '18,2018-11,,,,
25028,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Sool,Laas Caanood,Other,9,Nov '18,2018-11,,,,
25029,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Sool,Taleex,Drought related,9,Nov '18,2018-11,,,,
25030,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Sool,Taleex,Drought related,6,Nov '18,2018-11,,,,
25031,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Sool,Xudun,Drought related,8,Nov '18,2018-11,,,,
25032,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Togdheer,Buuhoodle,Conflict/Insecurity,6,Nov '18,2018-11,,,,
25033,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Togdheer,Buuhoodle,Conflict/Insecurity,9,Nov '18,2018-11,,,,
25034,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Togdheer,Buuhoodle,Conflict/Insecurity,8,Nov '18,2018-11,,,,
25035,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Togdheer,Buuhoodle,Conflict/Insecurity,14,Nov '18,2018-11,,,,
25036,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Togdheer,Buuhoodle,Conflict/Insecurity,15,Nov '18,2018-11,,,,
25037,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Togdheer,Buuhoodle,Conflict/Insecurity,6,Nov '18,2018-11,,,,
25038,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Togdheer,Buuhoodle,Conflict/Insecurity,23,Nov '18,2018-11,,,,
25039,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Togdheer,Buuhoodle,Conflict/Insecurity,7,Nov '18,2018-11,,,,
25040,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Togdheer,Buuhoodle,Conflict/Insecurity,5,Nov '18,2018-11,,,,
25041,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Togdheer,Buuhoodle,Conflict/Insecurity,9,Nov '18,2018-11,,,,
25042,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Togdheer,Buuhoodle,Conflict/Insecurity,26,Nov '18,2018-11,,,,
25043,2018,11,Nov,30/11/2018,Sool,Laas Caanood,Togdheer,Buuhoodle,Conflict/Insecurity,40,Nov '18,2018-11,,,,
25044,2018,11,Nov,30/11/2018,Togdheer,Burco,Sool,Caynabo,Drought related,7,Nov '18,2018-11,,,,
25045,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,11,Nov '18,2018-11,,,,
25046,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,12,Nov '18,2018-11,,,,
25047,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,3,Nov '18,2018-11,,,,
25048,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,15,Nov '18,2018-11,,,,
25049,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,5,Nov '18,2018-11,,,,
25050,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,5,Nov '18,2018-11,,,,
25051,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,11,Nov '18,2018-11,,,,
25052,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,7,Nov '18,2018-11,,,,
25053,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,12,Nov '18,2018-11,,,,
25054,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,6,Nov '18,2018-11,,,,
25055,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,5,Nov '18,2018-11,,,,
25056,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,11,Nov '18,2018-11,,,,
25057,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,8,Nov '18,2018-11,,,,
25058,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,3,Nov '18,2018-11,,,,
25059,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,7,Nov '18,2018-11,,,,
25060,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,12,Nov '18,2018-11,,,,
25061,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,4,Nov '18,2018-11,,,,
25062,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,5,Nov '18,2018-11,,,,
25063,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,8,Nov '18,2018-11,,,,
25064,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,9,Nov '18,2018-11,,,,
25065,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,5,Nov '18,2018-11,,,,
25066,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Drought related,12,Nov '18,2018-11,,,,
25067,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,6,Nov '18,2018-11,,,,
25068,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,3,Nov '18,2018-11,,,,
25069,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,4,Nov '18,2018-11,,,,
25070,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,6,Nov '18,2018-11,,,,
25071,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,8,Nov '18,2018-11,,,,
25072,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,4,Nov '18,2018-11,,,,
25073,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,4,Nov '18,2018-11,,,,
25074,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,8,Nov '18,2018-11,,,,
25075,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,7,Nov '18,2018-11,,,,
25076,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,9,Nov '18,2018-11,,,,
25077,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,13,Nov '18,2018-11,,,,
25078,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,2,Nov '18,2018-11,,,,
25079,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,5,Nov '18,2018-11,,,,
25080,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,5,Nov '18,2018-11,,,,
25081,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,4,Nov '18,2018-11,,,,
25082,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,3,Nov '18,2018-11,,,,
25083,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,12,Nov '18,2018-11,,,,
25084,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,4,Nov '18,2018-11,,,,
25085,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,7,Nov '18,2018-11,,,,
25086,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Burco,Other,4,Nov '18,2018-11,,,,
25087,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Buuhoodle,Other,4,Nov '18,2018-11,,,,
25088,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,5,Nov '18,2018-11,,,,
25089,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,3,Nov '18,2018-11,,,,
25090,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,8,Nov '18,2018-11,,,,
25091,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,5,Nov '18,2018-11,,,,
25092,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,5,Nov '18,2018-11,,,,
25093,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,5,Nov '18,2018-11,,,,
25094,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,8,Nov '18,2018-11,,,,
25095,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,6,Nov '18,2018-11,,,,
25096,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,6,Nov '18,2018-11,,,,
25097,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,4,Nov '18,2018-11,,,,
25098,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,3,Nov '18,2018-11,,,,
25099,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,5,Nov '18,2018-11,,,,
25100,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,5,Nov '18,2018-11,,,,
25101,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,4,Nov '18,2018-11,,,,
25102,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Drought related,7,Nov '18,2018-11,,,,
25103,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Other,8,Nov '18,2018-11,,,,
25104,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Other,7,Nov '18,2018-11,,,,
25105,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Other,6,Nov '18,2018-11,,,,
25106,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Other,4,Nov '18,2018-11,,,,
25107,2018,11,Nov,30/11/2018,Togdheer,Burco,Togdheer,Owdweyne,Other,6,Nov '18,2018-11,,,,
25108,2018,11,Nov,30/11/2018,Togdheer,Buuhoodle,Sool,Laas Caanood,Conflict/Insecurity,12,Nov '18,2018-11,,,,
25109,2018,11,Nov,30/11/2018,Togdheer,Buuhoodle,Sool,Laas Caanood,Conflict/Insecurity,9,Nov '18,2018-11,,,,
25110,2018,11,Nov,30/11/2018,Togdheer,Buuhoodle,Sool,Laas Caanood,Conflict/Insecurity,11,Nov '18,2018-11,,,,
25111,2018,11,Nov,30/11/2018,Togdheer,Buuhoodle,Sool,Laas Caanood,Conflict/Insecurity,10,Nov '18,2018-11,,,,
25112,2018,11,Nov,30/11/2018,Togdheer,Buuhoodle,Sool,Laas Caanood,Conflict/Insecurity,9,Nov '18,2018-11,,,,
25113,2018,11,Nov,30/11/2018,Togdheer,Buuhoodle,Sool,Laas Caanood,Conflict/Insecurity,9,Nov '18,2018-11,,,,
25114,2018,11,Nov,30/11/2018,Togdheer,Buuhoodle,Sool,Laas Caanood,Drought related,9,Nov '18,2018-11,,,,
25115,2018,11,Nov,30/11/2018,Togdheer,Buuhoodle,Togdheer,Buuhoodle,Conflict/Insecurity,10,Nov '18,2018-11,,,,
25116,2018,11,Nov,30/11/2018,Togdheer,Buuhoodle,Togdheer,Buuhoodle,Conflict/Insecurity,31,Nov '18,2018-11,,,,
25117,2018,11,Nov,30/11/2018,Togdheer,Buuhoodle,Togdheer,Buuhoodle,Conflict/Insecurity,10,Nov '18,2018-11,,,,
25118,2018,11,Nov,30/11/2018,Togdheer,Buuhoodle,Togdheer,Buuhoodle,Conflict/Insecurity,8,Nov '18,2018-11,,,,
25119,2018,11,Nov,30/11/2018,Togdheer,Buuhoodle,Togdheer,Buuhoodle,Conflict/Insecurity,11,Nov '18,2018-11,,,,
25120,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Drought related,636,Nov '18,2018-11,,,,
25121,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,6,Nov '18,2018-11,,,,
25122,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,6,Nov '18,2018-11,,,,
25123,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,6,Nov '18,2018-11,,,,
25124,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,4,Nov '18,2018-11,,,,
25125,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,5,Nov '18,2018-11,,,,
25126,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,13,Nov '18,2018-11,,,,
25127,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,13,Nov '18,2018-11,,,,
25128,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,6,Nov '18,2018-11,,,,
25129,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,7,Nov '18,2018-11,,,,
25130,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,11,Nov '18,2018-11,,,,
25131,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,6,Nov '18,2018-11,,,,
25132,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,12,Nov '18,2018-11,,,,
25133,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,6,Nov '18,2018-11,,,,
25134,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,25,Nov '18,2018-11,,,,
25135,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,37,Nov '18,2018-11,,,,
25136,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,18,Nov '18,2018-11,,,,
25137,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,17,Nov '18,2018-11,,,,
25138,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,11,Nov '18,2018-11,,,,
25139,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,28,Nov '18,2018-11,,,,
25140,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,10,Nov '18,2018-11,,,,
25141,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,5,Nov '18,2018-11,,,,
25142,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,36,Nov '18,2018-11,,,,
25143,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,5,Nov '18,2018-11,,,,
25144,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,4,Nov '18,2018-11,,,,
25145,2018,11,Nov,30/11/2018,Togdheer,Owdweyne,Togdheer,Owdweyne,Other,7,Nov '18,2018-11,,,,
25146,2018,11,Nov,30/11/2018,Woqooyi Galbeed,Gebiley,Woqooyi Galbeed,Gebiley,Drought related,5,Nov '18,2018-11,,,,
25147,2018,11,Nov,30/11/2018,Woqooyi Galbeed,Gebiley,Woqooyi Galbeed,Gebiley,Drought related,6,Nov '18,2018-11,,,,
25148,2018,11,Nov,30/11/2018,Woqooyi Galbeed,Hargeysa,Bakool,Ceel Barde,Drought related,6,Nov '18,2018-11,,,,
25149,2018,11,Nov,30/11/2018,Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,5,Nov '18,2018-11,,,,
25150,2018,11,Nov,30/11/2018,Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,8,Nov '18,2018-11,,,,
25151,2018,11,Nov,30/11/2018,Woqooyi Galbeed,Hargeysa,Bari,Qandala,Drought related,5,Nov '18,2018-11,,,,
25152,2018,11,Nov,30/11/2018,Woqooyi Galbeed,Hargeysa,Bari,Qardho,Drought related,5,Nov '18,2018-11,,,,
25153,2018,11,Nov,30/11/2018,Woqooyi Galbeed,Hargeysa,Bay,Baidoa,Drought related,5,Nov '18,2018-11,,,,
25154,2018,11,Nov,30/11/2018,Woqooyi Galbeed,Hargeysa,Bay,Baidoa,Drought related,6,Nov '18,2018-11,,,,
